district,region,district_history,year,infants,infants_vax,routine,noninfants,shearer_con,shearer_un,shearer_opt,polici,supplementary,total_pop
Gomoa West,Central,Gomoa (pre-2008),1985,2007.44827772971,,,48171.11702892419,,,,,,50178.5653066539
Gomoa West,Central,Gomoa (pre-2008),1986,2039.05734456367,,,49225.99556517103,,,,,,51265.0529097347
Gomoa West,Central,Gomoa (pre-2008),1987,2068.65887260264,,,50315.01288791486,,,,,,52383.6717605175
Gomoa West,Central,Gomoa (pre-2008),1988,2093.40809913001,,,51478.01590746209,,,,,,53571.4240065921
Gomoa West,Central,Gomoa (pre-2008),1989,2108.6918431292,,,52732.3640849094,,,,,,54841.0559280386
Gomoa West,Central,Gomoa (pre-2008),1990,2132.5107849674,,,54075.1208703058,,,,,0.280161021,56207.6316552732
Gomoa West,Central,Gomoa (pre-2008),1991,2167.65699784887,,,55482.47041538623,,,,,,57650.1274132351
Gomoa West,Central,Gomoa (pre-2008),1992,2195.27191149787,,,56954.89919684663,,,,,,59150.1711083445
Gomoa West,Central,Gomoa (pre-2008),1993,2213.73296431355,,,58416.95651069625,,,,,,60630.6894750098
Gomoa West,Central,Gomoa (pre-2008),1994,2230.95830729815,,,59934.00772932195,,,,,,62164.9660366201
Gomoa West,Central,Gomoa (pre-2008),1995,2229.82542883899,,,61471.07494450901,,,,,,63700.900373348
Gomoa West,Central,Gomoa (pre-2008),1996,2238.80155959889,,,62988.84141338361,,,,,,65227.6429729825
Gomoa West,Central,Gomoa (pre-2008),1997,2239.00312474955,,,64540.935704599455,,,,,,66779.938829349
Gomoa West,Central,Gomoa (pre-2008),1998,2277.80547444145,,,66069.37574208234,,,,,,68347.1812165238
Gomoa West,Central,Gomoa (pre-2008),1999,2327.4908487588,,,67705.6021399001,,,,,,70033.0929886589
Gomoa West,Central,Gomoa (pre-2008),2000,2392.71669436079,1051.339255,0.439391449,69361.65899365561,0.223383709,0.28236197,0.310311068,0.081,,71754.3756880164
Gomoa West,Central,Gomoa (pre-2008),2001,2544.47724326305,1539.70613,0.60511688,72963.03433806845,,,,,,75507.5115813315
Gomoa West,Central,Gomoa (pre-2008),2002,2652.92860956455,1970.341473,0.742704295,76590.02829931714,,,,,,79242.9569088817
Gomoa West,Central,Gomoa (pre-2008),2003,2716.76550006315,1814.777123,0.667991817,79237.50980708555,,,,,,81954.2753071487
Gomoa West,Central,Gomoa (pre-2008),2004,2771.29640371857,2120.249622,0.765075009,81786.69968395172,,,,,,84557.9960876703
Gomoa West,Central,Gomoa (pre-2008),2005,2805.6972146536,2222.600046,0.792173879,83929.3856098746,,,,,,86735.0828245282
Gomoa West,Central,Gomoa (pre-2008),2006,2897.7654734114,2034.679877,0.702154779,86284.6673339149,,,,,,89182.4328073263
Gomoa West,Central,Gomoa (pre-2008),2007,2962.87566758451,2588.877689,0.873771963,89528.48281748839,,,,,,92491.3584850729
Gomoa West,Central,Gomoa (pre-2008),2008,3088.15022954186,2536.61139,0.821401551,95081.10363447823,,,,,,98169.2538640201
Gomoa West,Central,Gomoa (pre-2008),2009,3065.89380891561,4433.0,1.445907874,95562.61666898488,,,,,,98628.5104779005
Gomoa West,Central,Gomoa (pre-2008),2010,3342.20112118031,4601.0,1.376637681,104726.13015687568,,,,,,108068.331278056
Gomoa West,Central,Gomoa (pre-2008),2011,3418.7717444174,3943.0,1.153338186,106714.8939677006,,,,,,110133.665712118
Gomoa West,Central,Gomoa (pre-2008),2012,3471.38181593347,4724.0,1.360841374,108189.50935337652,,,,,,111660.89116931
Gomoa West,Central,Gomoa (pre-2008),2013,3555.56695525891,3921.0,1.102777714,111252.76789094009,,,,,,114808.334846199
Gomoa West,Central,Gomoa (pre-2008),2014,3644.76940564506,4224.0,1.158921054,114994.64232988996,,,,,,118639.411735535
Gomoa West,Central,Gomoa (pre-2008),2015,3575.97050410636,4475.0,1.251408532,115146.07446464364,,,,,,118722.04496875
Gomoa West,Central,Gomoa (pre-2008),2016,3612.68707689038,5042.0,1.395637068,117850.22721437564,0.493422042,0.526081911,0.541967439,0.542,,121462.914291266
Gomoa West,Central,,2017,3588.88849315167,5375.0,1.497678184,120664.19361332832,,,,,,124253.08210648
Gomoa West,Central,,2018,3519.3337576728,5820.0,1.653722096,123396.6108450702,,,,,,126915.944602743
Gomoa West,Central,,2019,3528.50990745311,5932.0,1.681162915,125988.68887638088,,,,,,129517.198783834
Gomoa West,Central,,2020,3539.89248175996,6015.0,1.699204151,128574.71163887603,,,,,0.498753518,132114.604120636
Gomoa West,Central,,2021,3555.47877366593,6637.0,1.866696561,131222.38612705207,,,,,,134777.864900718
Gomoa West,Central,,2022,3575.34938202474,6301.0,1.76234525,133811.94539838625,,,,,,137387.294780411
Gomoa West,Central,,2023,3588.3725973119,4772.0,1.329850753,136460.60292538907,,,,,,140048.975522701
Gomoa West,Central,,2024,3620.66403895746,4483.0,1.238170665,139110.80522027455,,,,,,142731.469259232
Gomoa West,Central,,2025,3635.69640071907,5487.0,1.509201923,141764.41564376993,,,,,,145400.112044489
Guan District,Volta,Hohoe (pre-2008),1970,673.010767894388,,,14067.438119546512,,,,,,14740.4488874409
Guan District,Volta,Hohoe (pre-2008),1971,666.160285925321,,,14457.741650475178,,,,,,15123.9019364005
Guan District,Volta,Hohoe (pre-2008),1972,649.756878134031,,,14899.74141280047,,,,,,15549.4982909345
Guan District,Volta,Hohoe (pre-2008),1973,674.443990043762,,,15310.130192948936,,,,,,15984.5741829927
Guan District,Volta,Hohoe (pre-2008),1974,693.3504172258,,,15756.2417315782,,,,,,16449.592148804
Guan District,Volta,Hohoe (pre-2008),1975,706.380106641297,,,16228.139270488304,,,,,,16934.5193771296
Guan District,Volta,Hohoe (pre-2008),1976,720.459774833236,,,16711.646832883765,,,,,,17432.106607717
Guan District,Volta,Hohoe (pre-2008),1977,730.066838108337,,,17214.039608634062,,,,,,17944.1064467424
Guan District,Volta,Hohoe (pre-2008),1978,774.755367129324,,,17690.373403963575,,,,,,18465.1287710929
Guan District,Volta,Hohoe (pre-2008),1979,798.964898889049,,,18234.36051279975,,,,,,19033.3254116888
Guan District,Volta,Hohoe (pre-2008),1980,825.176854268899,,,18796.6015452827,,,,,,19621.7783995516
Guan District,Volta,Hohoe (pre-2008),1981,798.13453950009,,,19433.85493812051,,,,,,20231.9894776206
Guan District,Volta,Hohoe (pre-2008),1982,820.175438671623,,,19984.414532123075,,,,,,20804.5899707947
Guan District,Volta,Hohoe (pre-2008),1983,870.21566932793,,,20531.08515725437,,,,,,21401.3008265823
Guan District,Volta,Hohoe (pre-2008),1984,904.324476912222,,,21144.63993443008,,,,,,22048.9644113423
Guan District,Volta,Hohoe (pre-2008),1985,909.252179363061,,,21818.59110733204,,,,,,22727.8432866951
Guan District,Volta,Hohoe (pre-2008),1986,923.569167364822,,,22296.38703297878,,,,,,23219.9562003436
Guan District,Volta,Hohoe (pre-2008),1987,936.976862188399,,,22789.6457560323,,,,,,23726.6226182207
Guan District,Volta,Hohoe (pre-2008),1988,948.186759054588,,,23316.41550739301,,,,,,24264.6022664476
Guan District,Volta,Hohoe (pre-2008),1989,955.109367071072,,,23884.55906888683,,,,,,24839.6684359579
Guan District,Volta,Hohoe (pre-2008),1990,965.897901459115,,,24492.746361690683,,,,,,25458.6442631498
Guan District,Volta,Hohoe (pre-2008),1991,981.817001848082,,,25130.19025261732,,,,,,26112.0072544654
Guan District,Volta,Hohoe (pre-2008),1992,994.324880978433,,,25797.111086071567,,,,,,26791.43596705
Guan District,Volta,Hohoe (pre-2008),1993,1002.68661696546,,,26459.33427444424,,,,,,27462.0208914097
Guan District,Volta,Hohoe (pre-2008),1994,1010.4886514302,,,27146.466362500298,,,,,,28156.9550139305
Guan District,Volta,Hohoe (pre-2008),1995,1009.97552627556,,,27842.66448164534,,,,,,28852.6400079209
Guan District,Volta,Hohoe (pre-2008),1996,1014.04116848723,,,28530.12053463467,,,,,,29544.1617031219
Guan District,Volta,Hohoe (pre-2008),1997,1014.13246526163,,,29233.12500679027,,,,,,30247.2574720519
Guan District,Volta,Hohoe (pre-2008),1998,1031.70757362839,,,29925.41553826971,,,,,,30957.1231118981
Guan District,Volta,Hohoe (pre-2008),1999,1054.21203134304,,,30666.52674629036,,,,,,31720.7387776334
Guan District,Volta,Hohoe (pre-2008),2000,1083.75537894623,984.1037502,0.908049703,31416.61994676337,0.557229791,0.563742701,0.567702199,0.081,,32500.3753257096
Guan District,Volta,Hohoe (pre-2008),2001,1156.63947009059,1044.688686,0.903210303,33166.70471171521,,,,,,34323.3441818058
Guan District,Volta,Hohoe (pre-2008),2002,1147.11086722826,881.4018082,0.768366715,33117.08180413034,,,,,,34264.1926713586
Guan District,Volta,Hohoe (pre-2008),2003,1229.94603547203,854.6031289,0.694829777,35872.75421659897,,,,,,37102.700252071
Guan District,Volta,Hohoe (pre-2008),2004,1200.62840390298,830.6633974,0.691857193,35433.03219759372,,,,,,36633.6606014967
Guan District,Volta,Hohoe (pre-2008),2005,1326.04931464294,887.6255586,0.669375979,39667.325356816254,,,,,,40993.3746714592
Guan District,Volta,Hohoe (pre-2008),2006,1440.66933935213,944.9441593,0.655906344,42897.76927248307,,,,,,44338.4386118352
Guan District,Volta,Hohoe (pre-2008),2007,1485.3246708084,978.4791292,0.658764476,44881.6890035998,,,,,,46367.0136744082
Guan District,Volta,Hohoe (pre-2008),2008,1510.43972450664,1027.46949,0.680245278,46504.95128300616,,,,,,48015.3910075128
Guan District,Volta,Hohoe (pre-2008),2009,1631.05577284908,949.6299826,0.582217971,50839.32037477872,,,,,,52470.3761476278
Guan District,Volta,Hohoe (pre-2008),2010,1709.17672870998,1179.972318,0.690374669,53556.16196094512,,,,,,55265.3386896551
Guan District,Volta,Hohoe (pre-2008),2011,1872.09223779603,1294.559249,0.691503989,58436.22785884577,,,,,,60308.3200966418
Guan District,Volta,Hohoe (pre-2008),2012,2001.52423919883,1409.788258,0.704357324,62379.74872250707,,,,,,64381.2729617059
Guan District,Volta,Hohoe (pre-2008),2013,2081.85782214745,2114.693252,1.015772177,65140.79132351535,,,,,,67222.6491456628
Guan District,Volta,Hohoe (pre-2008),2014,2186.42972902722,3056.696664,1.398031057,68983.15824301768,,,,,,71169.5879720449
Guan District,Volta,Hohoe (pre-2008),2015,779.382935449313,1400.038913,1.796342786,25096.092212915588,,,,,,25875.4751483649
Guan District,Volta,Hohoe (pre-2008),2016,787.40439174305,1846.0,2.344411613,25686.08476225675,0.668421345,0.672585829,0.675119146,0.496,,26473.4891539998
Guan District,Volta,,2017,782.249744420811,1198.0,1.531480206,26300.49242122849,,,,,,27082.7421656493
Guan District,Volta,,2018,767.111409866023,1030.0,1.342699361,26896.83748001348,,,,,,27663.9488898795
Guan District,Volta,,2019,769.134110545509,788.0,1.024528738,27462.64023605199,,,,,,28231.7743465975
Guan District,Volta,,2020,771.628144506043,796.0,1.031584975,28026.80213693376,,,,,,28798.4302814398
Guan District,Volta,,2021,775.051968942456,936.0,1.207660954,28604.915177776445,,,,,,29379.9671467189
Guan District,Volta,,2022,779.415927591477,808.0,1.036673708,29170.620938432625,,,,,,29950.0368660241
Guan District,Volta,,2023,782.273026927055,885.0,1.131318567,29748.708087533145,,,,,,30530.9811144602
Guan District,Volta,,2024,789.324528261277,1083.0,1.372059224,30326.915042401124,,,,,,31116.2395706624
Guan District,Volta,,2025,792.616097088362,1027.0,1.295709239,30905.97933627064,,,,,,31698.595433359
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1970,1253.44536980968,,,26199.82623932802,,,,,,27453.2716091377
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1971,1240.68672564718,,,26926.74500051442,,,,,,28167.4317261616
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1972,1210.13628496193,,,27749.94513634147,,,,,,28960.0814213034
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1973,1256.11466687406,,,28514.27156444354,,,,,,29770.3862313176
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1974,1291.326842877,,,29345.1296564513,,,,,,30636.4564993283
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1975,1315.59391949304,,,30224.01274924656,,,,,,31539.6066687396
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1976,1341.81652356646,,,31124.51886930264,,,,,,32466.3353928691
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1977,1359.70914810399,,,32060.19765578051,,,,,,33419.9068038845
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1978,1442.93906426151,,,32947.34303104359,,,,,,34390.2820953051
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1979,1488.02797953166,,,33960.48896471124,,,,,,35448.5169442429
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1980,1536.84629815578,,,35007.63182259992,,,,,,36544.4781207557
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1981,1486.48148104899,,,36194.48105704411,,,,,,37680.9625380931
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1982,1527.53143794557,,,37219.86788118944,,,,,,38747.399319135
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1983,1620.72860270505,,,38238.01171568645,,,,,,39858.7403183915
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1984,1684.25437224068,,,39380.723587862725,,,,,,41064.9779601034
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1985,1693.43194578847,,,40635.92041003953,,,,,,42329.352355828
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1986,1720.09654489522,,,41525.78892223218,,,,,,43245.8854671274
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1987,1745.06763569814,,,42444.45604023986,,,,,,44189.523675938
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1988,1765.94544923882,,,43425.53559690818,,,,,,45191.481046147
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1989,1778.8384241795,,,44483.6715889514,,,,,,46262.5100131309
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1990,1798.93147338588,,,45616.38681805112,,,,,,47415.318291437
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1991,1828.5799182934,,,46803.59084466021,,,,,,48632.1707629536
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1992,1851.87515208458,,,48045.69404805802,,,,,,49897.5692001426
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1993,1867.44842335526,,,49279.04814704704,,,,,,51146.4965704023
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1994,1881.97928146548,,,50558.79369542232,,,,,,52440.7729768878
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1995,1881.0236142163,,,51855.42422578191,,,,,,53736.4478399982
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1996,1888.59564819945,,,53135.77314094565,,,,,,55024.3687891451
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1997,1888.76568339741,,,54445.08012772059,,,,,,56333.845811118
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1998,1921.49835166532,,,55734.43299195618,,,,,,57655.9313436215
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),1999,1963.41166073579,,,57114.71166879501,,,,,,59078.1233295308
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),2000,2018.4345133088,1689.45601,0.837013041,58511.7188103006,0.304778221,0.42149108,0.519172081,0.081,,60530.1533236094
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),2001,2112.45156876733,1389.989321,0.657998196,60574.672757465465,,,,,,62687.1243262328
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),2002,2181.23546744715,1683.758322,0.771928729,62972.25095954335,,,,,,65153.4864269905
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),2003,2248.56750274573,2348.214834,1.044315917,65581.99062324937,,,,,,67830.5581259951
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),2004,2329.94950858772,2946.101322,1.264448569,68761.63822893158,,,,,,71091.5877375193
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),2005,2401.20677805995,4408.0,1.83574361,71829.49341514036,,,,,,74230.7001932003
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),2006,2516.04308662384,2857.0,1.135513146,74918.39581881645,,,,,,77434.4389054403
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),2007,2570.77421253253,4382.0,1.704544871,77680.44991978927,,,,,,80251.2241323218
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),2008,2627.69307369369,3920.0,1.491802844,80904.0813718885,,,,,,83531.7744455822
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),2009,2698.70473866205,3697.0,1.369916444,84117.48824880234,,,,,,86816.1929874644
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),2010,2809.62753270134,3416.0,1.215819521,88038.21434244196,,,,,,90847.8418751433
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),2011,2941.88991066456,3909.0,1.328737688,91829.31571663525,,,,,,94771.2056272998
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),2012,3093.89732771178,4252.0,1.374318392,96424.78172192912,,,,,,99518.6790496409
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),2013,3267.9748457767,4582.0,1.402091575,102254.0853724833,,,,,,105522.06021826
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),2014,3253.2297597774,4328.0,1.330370223,102641.3336501176,,,,,,105894.563409895
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),2015,4100.9663719449,4612.0,1.124612977,132050.9156042311,,,,,,136151.881976176
Gushiegu,Northern,Gushiegu/Karaga (pre-2004),2016,4143.09432294027,3714.0,0.896431438,135152.7538746517,0.538011128,0.601486311,0.654370621,0.627,,139295.848197592
Gushiegu,Northern,,2017,4115.95256202196,3765.0,0.914733575,138384.93388546404,,,,,,142500.886447486
Gushiegu,Northern,,2018,4036.43336197983,7070.0,1.75154632,141527.41145518515,,,,,0.660698864,145563.844817165
Gushiegu,Northern,,2019,4047.29586824482,7291.0,1.801449718,144512.4183604782,,,,,,148559.714228723
Gushiegu,Northern,,2020,4060.23378096474,6802.0,1.675272993,147474.36264347125,,,,,,151534.596424436
Gushiegu,Northern,,2021,4077.88032046543,6884.0,1.688131936,150502.70865217058,,,,,,154580.588972636
Gushiegu,Northern,,2022,4100.49562902891,7219.0,1.760518887,153466.2038838871,,,,,,157566.699512916
Gushiegu,Northern,,2023,4115.23687173133,6144.0,1.492988178,156496.48676893968,,,,,,160611.723640671
Gushiegu,Northern,,2024,4151.86039840416,6143.0,1.479577686,159520.08719109985,,,,,,163671.947589504
Gushiegu,Northern,,2025,4168.90854570804,7582.0,1.818701446,162555.62035865596,,,,,,166724.528904364
Ho,Volta,,1970,2534.64548254236,,,52979.789004279446,0.0,0.0,0.0,,,55514.4344868218
Ho,Volta,,1971,2508.84568259197,,,54449.722516017726,,,,,,56958.5681986097
Ho,Volta,,1972,2447.06833007416,,,56114.35071263314,,,,,,58561.4190427073
Ho,Volta,,1973,2540.04318228164,,,57659.92786728066,,,,,,60199.9710495623
Ho,Volta,,1974,2611.24722913203,,,59340.04154456137,,,,,,61951.2887736934
Ho,Volta,,1975,2660.31872247417,,,61117.26862959553,,,,,,63777.5873520697
Ho,Volta,,1976,2713.3445715108,,,62938.2205627048,,,,,,65651.5651342156
Ho,Volta,,1977,2749.52601271852,,,64830.296648651085,,,,,,67579.8226613696
Ho,Volta,,1978,2917.82878528617,,,66624.23124837774,,,,,,69542.0600336639
Ho,Volta,,1979,3009.00500896121,,,68672.9569653325,,,,,,71681.9619742937
Ho,Volta,,1980,3107.72261863632,,,70790.42931654237,,,,,0.971988664,73898.1519351787
Ho,Volta,,1981,3005.87776824752,,,73190.40790595597,,,,,,76196.2856742035
Ho,Volta,,1982,3088.88664148009,,,75263.88645099461,,,,,,78352.7730924747
Ho,Volta,,1983,3277.34461366857,,,77322.71863693814,,,,,,80600.0632506067
Ho,Volta,,1984,3405.80278875678,,,79633.44517869332,,,,,,83039.2479674501
Ho,Volta,,1985,3424.36115268224,,,82171.63234796337,,,,,,85595.9935006456
Ho,Volta,,1986,3478.28077877649,,,83971.07351932311,,,,,,87449.3542980996
Ho,Volta,,1987,3528.77588931122,,,85828.74958299709,,,,,,89357.5254723083
Ho,Volta,,1988,3570.99380885588,,,87812.63250778831,,,,,,91383.6263166442
Ho,Volta,,1989,3597.06524481713,,,89952.33454566417,,,,,,93549.3997904813
Ho,Volta,,1990,3637.69625884304,,,92242.84644797424,,,,,0.688653899,95880.5427068173
Ho,Volta,,1991,3697.64964712726,,,94643.54247779616,,,,,,98341.1921249234
Ho,Volta,,1992,3744.75593553498,,,97155.25248062002,,,,,,100900.008416155
Ho,Volta,,1993,3776.24731332087,,,99649.27054528613,,,,,,103425.517858607
Ho,Volta,,1994,3805.63078287895,,,102237.09874356304,,,,,,106042.729526442
Ho,Volta,,1995,3803.69828726783,,,104859.07078595116,,,,,,108662.769073219
Ho,Volta,,1996,3819.01002098301,,,107448.11907801298,,,,,,111267.129098996
Ho,Volta,,1997,3819.3538564279,,,110095.7247249941,,,,,,113915.078581422
Ho,Volta,,1998,3885.54398465775,,,112702.98028750323,,,,,,116588.524272161
Ho,Volta,,1999,3970.29867924008,,,115494.10082387691,,,,,,119464.399503117
Ho,Volta,,2000,4081.5627423336,3504.743563,0.85867688,118319.0487040024,0.557229791,0.563742701,0.567702199,0.081,,122400.611446336
